id,name,expansion,weight
75133,Elderfang Disciple,KHM,9
75135,Feed the Serpent,KHM,9
75136,Grim Draugr,KHM,9
75137,Hailstorm Valkyrie,KHM,9
75138,Haunting Voyage,KHM,9
75139,Infernal Pet,KHM,9
75140,Jarl of the Forsaken,KHM,9
75141,Karfell Kennel-Master,KHM,9
75142,Koma's Faithful,KHM,9
75143,Poison the Cup,KHM,9
75144,Priest of the Haunted Edge,KHM,9
75145,Raise the Draugr,KHM,9
75146,Return Upon the Tide,KHM,9
75147,Rise of the Dread Marn,KHM,9
75148,Rune of Mortality,KHM,9
75151,Skull Raid,KHM,9
75158,Vengeful Reaper,KHM,9
75159,Village Rites,KHM,9
75160,Weigh Down,KHM,9
75161,Withercrown,KHM,9
75163,Axgard Cavalry,KHM,9
75165,"Birgi, God of Storytelling",KHM,9
75167,Breakneck Berserker,KHM,9
75169,Cinderheart Giant,KHM,9
75170,Craven Hulk,KHM,9
75172,Demon Bolt,KHM,9
75173,Doomskar Titan,KHM,9
75175,Dual Strike,KHM,9
75176,Dwarven Hammer,KHM,9
75177,Dwarven Reinforcements,KHM,9
75178,Fearless Liberator,KHM,9
75179,Fearless Pup,KHM,9
75180,Frenzied Raider,KHM,9
75183,Hagi Mob,KHM,9
75184,Immersturm Raider,KHM,9
75186,Open the Omenpaths,KHM,9
75187,Provoke the Trolls,KHM,9
75188,Quakebringer,KHM,9
75189,Reckless Crew,KHM,9
75191,Rune of Speed,KHM,9
75192,Seize the Spoils,KHM,9
75193,Shackles of Treachery,KHM,9
75194,Smashing Success,KHM,9
75195,Squash,KHM,9
75197,"Toralf, God of Fury",KHM,9
75199,Tormentor's Helm,KHM,9
75200,Tundra Fumarole,KHM,9
75201,Tuskeri Firewalker,KHM,9
75202,Vault Robber,KHM,9
75203,Arachnoform,KHM,9
75207,Boreal Outrider,KHM,9
75208,Broken Wings,KHM,9
75209,Elderleaf Mentor,KHM,9
75210,Elven Bow,KHM,9
75216,Glittering Frost,KHM,9
75217,Gnottvold Recluse,KHM,9
75218,Grizzled Outrider,KHM,9
75219,Guardian Gladewalker,KHM,9
75220,Horizon Seeker,KHM,9
75221,Icehide Troll,KHM,9
75226,King Harald's Revenge,KHM,9
75229,Littjara Glade-Warden,KHM,9
75230,Mammoth Growth,KHM,9
75231,Masked Vandal,KHM,9
75234,Ravenous Lindwurm,KHM,9
75236,Rootless Yew,KHM,9
75237,Roots of Wisdom,KHM,9
75238,Rune of Might,KHM,9
75239,Sarulf's Packmate,KHM,9
75242,Spirit of the Aldergard,KHM,9
75243,Struggle for Skemfar,KHM,9
75244,"Toski, Bearer of Secrets",KHM,9
75247,"Aegar, the Freezing Flame",KHM,9
75249,Ascent of the Worthy,KHM,9
75255,Fall of the Impostor,KHM,9
75256,"Firja, Judge of Valor",KHM,9
75258,Forging the Tyrite Sword,KHM,9
75259,"Harald, King of Skemfar",KHM,9
75266,King Narfi's Betrayal,KHM,9
75279,The Trickster-God's Heist,KHM,9
75282,Bloodline Pretender,KHM,9
75283,Colossal Plow,KHM,9
75285,Funeral Longboat,KHM,9
75286,Goldvein Pick,KHM,9
75287,Maskwood Nexus,KHM,9
75289,Raiders' Karve,KHM,9
75290,Raven Wings,KHM,9
75291,Replicating Ring,KHM,9
75292,Runed Crown,KHM,9
75293,Scorn Effigy,KHM,9
75294,Weathered Runestone,KHM,9
75297,Axgard Armory,KHM,9
75306,Gates of Istfell,KHM,9
75308,Gnottvold Slumbermound,KHM,9
75309,Great Hall of Starnheim,KHM,9
75314,Immersturm Skullcairn,KHM,9
75315,Littjara Mirrorlake,KHM,9
75316,Port of Karfell,KHM,9
75318,Shimmerdrift Vale,KHM,9
75319,Skemfar Elderhall,KHM,9
75322,Surtland Frostpyre,KHM,9
75323,Tyrite Sanctum,KHM,9
75326,The World Tree,KHM,9
75344,Cleaving Reaper,KHM,9
75346,Canopy Tactician,KHM,9
75347,Armed and Armored,KHM,9
75348,Starnheim Aspirant,KHM,9
75351,Absorb Identity,KHM,9
75353,Elderfang Ritualist,KHM,9
75356,Bearded Axe,KHM,9
75357,Fire Giant's Fury,KHM,9
75442,Angel of Vitality,ANB,9
75443,Angelic Guardian,ANB,9
75445,Bond of Discipline,ANB,9
75446,Charmed Stray,ANB,9
75448,Fencing Ace,ANB,9
75452,Inspiring Commander,ANB,9
75456,Moorland Inquisitor,ANB,9
75457,Pacifism,ANB,9
75461,Soulmender,ANB,9
75463,Tactical Advantage,ANB,9
75467,Coral Merfolk,ANB,9
75470,Octoprophet,ANB,9
75471,Overflowing Insight,ANB,9
75477,Unsummon,ANB,9
75478,Wall of Runes,ANB,9
75479,Warden of Evos Isle,ANB,9
75480,Waterkin Shaman,ANB,9
75481,Waterknot,ANB,9
75486,Bad Deal,ANB,9
75490,Eternal Thirst,ANB,9
75492,Malakir Cullblade,ANB,9
75494,Murder,ANB,9
75495,Nightmare,ANB,9
75497,Raise Dead,ANB,9
75498,Sanitarium Skeleton,ANB,9
75499,Savage Gorger,ANB,9
75501,Sengir Vampire,ANB,9
75504,Typhoid Rats,ANB,9
75506,Vampire Opportunist,ANB,9
75509,Burn Bright,ANB,9
75511,Goblin Gang Leader,ANB,9
75512,Goblin Gathering,ANB,9
75516,Immortal Phoenix,ANB,9
75517,Inescapable Blaze,ANB,9
75518,Maniacal Rage,ANB,9
75522,Raging Goblin,ANB,9
75524,Reduce to Ashes,ANB,9
75526,Siege Dragon,ANB,9
75527,Storm Strike,ANB,9
75530,Affectionate Indrik,ANB,9
75533,Colossal Majesty,ANB,9
75540,Jungle Delver,ANB,9
75541,Prized Unicorn,ANB,9
75543,Rampaging Brontodon,ANB,9
75546,Stony Strength,ANB,9
75549,Wildwood Patrol,ANB,9
75551,World Shaper,ANB,9
75552,Evolving Wilds,ANB,9
75562,Coral Merfolk,ANA,9
75564,Shambling Goblin,ANA,9
75566,Goblin Assailant,ANA,9
75567,Infuriate,ANA,9
75568,Spellgorger Weird,ANA,9
75572,Primordial Wurm,ANA,9
75574,Wardscale Crocodile,ANA,9
75575,Maned Serval,ANA,9
75580,Aeronaut Admiral,KLR,9
75581,Aether Inspector,KLR,9
75583,Airdrop Aeronauts,KLR,9
75584,Alley Evasion,KLR,9
75586,Audacious Infiltrator,KLR,9
75587,Authority of the Consuls,KLR,9
75589,Built to Last,KLR,9
75591,Conviction,KLR,9
75592,Countless Gears Renegade,KLR,9
75593,Dawnfeather Eagle,KLR,9
75594,Eddytrail Hawk,KLR,9
75596,Fragmentize,KLR,9
75599,Glint-Sleeve Artisan,KLR,9
75600,Herald of the Fair,KLR,9
75601,Impeccable Timing,KLR,9
75602,Inspired Charge,KLR,9
75603,Master Trinketeer,KLR,9
75604,Propeller Pioneer,KLR,9
75606,Restoration Specialist,KLR,9
75607,Revoke Privileges,KLR,9
75608,Servo Exhibition,KLR,9
75610,"Sram, Senior Edificer",KLR,9
75611,Sram's Expertise,KLR,9
75614,Visionary Augmenter,KLR,9
75615,Wispweaver Angel,KLR,9
75617,Aether Swooper,KLR,9
75618,Aether Theorist,KLR,9
75619,Aether Tradewinds,KLR,9
75622,Ceremonious Rejection,KLR,9
75623,Confiscation Coup,KLR,9
75625,Era of Innovation,KLR,9
75626,Gearseeker Serpent,KLR,9
75629,Hinterland Drake,KLR,9
75630,Ice Over,KLR,9
75631,Illusionist's Stratagem,KLR,9
75632,Leave in the Dust,KLR,9
75633,Malfunction,KLR,9
75635,Metallurgic Summonings,KLR,9
75637,Nimble Innovator,KLR,9
75640,Revolutionary Rebuff,KLR,9
75641,Select for Inspection,KLR,9
75642,Shielded Aether Thief,KLR,9
75643,Shipwreck Moray,KLR,9
75644,Shrewd Negotiation,KLR,9
75645,Skyship Plunderer,KLR,9
75646,Tezzeret's Ambition,KLR,9
75647,Thriving Turtle,KLR,9
75650,Weldfast Wingsmith,KLR,9
75652,Wind-Kin Raiders,KLR,9
75653,Aether Poisoner,KLR,9
75654,Aetherborn Marauder,KLR,9
75655,Alley Strangler,KLR,9
75656,Daring Demolition,KLR,9
75657,Defiant Salvager,KLR,9
75659,Die Young,KLR,9
75660,Embraal Bruiser,KLR,9
75663,Fen Hauler,KLR,9
75664,Fortuitous Find,KLR,9
75665,Foundry Hornet,KLR,9
75666,Foundry Screecher,KLR,9
75667,Fourth Bridge Prowler,KLR,9
75668,Fretwork Colony,KLR,9
75671,"Gonti, Lord of Luxury",KLR,9
75673,Live Fast,KLR,9
75675,Make Obsolete,KLR,9
75677,Maulfist Squad,KLR,9
75678,Midnight Oil,KLR,9
75680,Night Market Aeronaut,KLR,9
75681,Night Market Lookout,KLR,9
75683,Rush of Vitality,KLR,9
75684,Sly Requisitioner,KLR,9
75685,Subtle Strike,KLR,9
75686,Underhanded Designs,KLR,9
75687,Vengeful Rebel,KLR,9
75688,Weaponcraft Enthusiast,KLR,9
75689,"Yahenni, Undying Partisan",KLR,9
75691,Aether Chaser,KLR,9
75692,Aethertorch Renegade,KLR,9
75693,Built to Smash,KLR,9
75694,Cathartic Reunion,KLR,9
75696,Chandra's Pyrohelix,KLR,9
75697,Chandra's Revolution,KLR,9
75699,Destructive Tampering,KLR,9
75700,Enraged Giant,KLR,9
75701,Fateful Showdown,KLR,9
75702,Freejam Regent,KLR,9
75703,Frontline Rebel,KLR,9
75704,Furious Reprisal,KLR,9
75706,Hijack,KLR,9
75707,Hungry Flames,KLR,9
75708,Indomitable Creativity,KLR,9
75709,Inventor's Apprentice,KLR,9
75710,Invigorated Rampage,KLR,9
75711,"Kari Zev, Skyship Raider",KLR,9
75713,Lathnu Sailback,KLR,9
75715,Precise Strike,KLR,9
75716,Quicksmith Genius,KLR,9
75717,Quicksmith Rebel,KLR,9
75718,Ravenous Intruder,KLR,9
75719,Reckless Fireweaver,KLR,9
75720,Ruinous Gremlin,KLR,9
75721,Salivating Gremlins,KLR,9
75722,Scrapper Champion,KLR,9
75723,Siege Modification,KLR,9
75725,Speedway Fanatic,KLR,9
75726,Spireside Infiltrator,KLR,9
75727,Sweatworks Brawler,KLR,9
75728,Welding Sparks,KLR,9
75730,Arborback Stomper,KLR,9
75731,Armorcraft Judge,KLR,9
75732,Attune with Aether,KLR,9
75735,Commencement of Festivities,KLR,9
75736,Creeping Mold,KLR,9
75737,Druid of the Cowl,KLR,9
75740,Highspire Artisan,KLR,9
75741,Highspire Infusion,KLR,9
75742,Hunt the Weak,KLR,9
75743,Kujar Seedsculptor,KLR,9
75744,Lifecraft Cavalry,KLR,9
75746,Maulfist Revolutionary,KLR,9
75747,Monstrous Onslaught,KLR,9
75750,"Nissa, Vital Force",KLR,9
75751,Ornamental Courage,KLR,9
75752,"Oviya Pashiri, Sage Lifecrafter",KLR,9
75753,Peema Aether-Seer,KLR,9
75754,Peema Outrider,KLR,9
75755,Ridgescale Tusker,KLR,9
75756,Riparian Tiger,KLR,9
75757,"Rishkar, Peema Renegade",KLR,9
75759,Sage of Shaila's Claim,KLR,9
75761,Thriving Rhino,KLR,9
75762,Unbridled Growth,KLR,9
75764,Wild Wanderer,KLR,9
75765,Wildest Dreams,KLR,9
75766,Ajani Unyielding,KLR,9
75768,Contraband Kingpin,KLR,9
75769,Dark Intimations,KLR,9
75772,Empyreal Voyager,KLR,9
75773,Engineered Might,KLR,9
75774,Hazardous Conditions,KLR,9
75776,"Kambal, Consul of Allocation",KLR,9
75777,Maverick Thopterist,KLR,9
75778,Oath of Ajani,KLR,9
75779,Outland Boar,KLR,9
75780,"Rashmi, Eternities Crafter",KLR,9
75781,Renegade Rallier,KLR,9
75782,Renegade Wheelsmith,KLR,9
75783,Restoration Gearsmith,KLR,9
75785,Saheeli Rai,KLR,9
75786,Spire Patrol,KLR,9
75787,Tezzeret the Schemer,KLR,9
75788,Tezzeret's Touch,KLR,9
75790,Veteran Motorist,KLR,9
75795,Aetherflux Reservoir,KLR,9
75797,Aetherworks Marvel,KLR,9
75799,Barricade Breaker,KLR,9
75800,Bastion Mastodon,KLR,9
75801,Bomat Bazaar Barge,KLR,9
75803,Chief of the Foundry,KLR,9
75804,Cogworker's Puzzleknot,KLR,9
75806,Consulate Skygate,KLR,9
75807,Consulate Turret,KLR,9
75809,Daredevil Dragster,KLR,9
75810,Decoction Module,KLR,9
75811,Demolition Stomper,KLR,9
75812,Dukhara Peafowl,KLR,9
75813,Dynavolt Tower,KLR,9
75814,Eager Construct,KLR,9
75815,Electrostatic Pummeler,KLR,9
75816,Fabrication Module,KLR,9
75817,Filigree Familiar,KLR,9
75818,Fireforger's Puzzleknot,KLR,9
75822,Implement of Examination,KLR,9
75823,Implement of Malice,KLR,9
75824,Inventor's Goggles,KLR,9
75825,Irontread Crusher,KLR,9
75826,Key to the City,KLR,9
75828,Merchant's Dockhand,KLR,9
75830,Mobile Garrison,KLR,9
75831,Narnam Cobra,KLR,9
75832,Ornithopter,KLR,9
75833,Ovalchase Dragster,KLR,9
75834,Pacification Array,KLR,9
75836,Paradox Engine,KLR,9
75837,Peacewalker Colossus,KLR,9
75839,Planar Bridge,KLR,9
75840,Prakhata Pillar-Bug,KLR,9
75843,Reservoir Walker,KLR,9
75848,Sky Skiff,KLR,9
75850,Universal Solvent,KLR,9
75851,Untethered Express,KLR,9
75853,Weldfast Monitor,KLR,9
75854,Whirlermaker,KLR,9
75855,Woodweaver's Puzzleknot,KLR,9
75856,Workshop Assistant,KLR,9
75907,Prophetic Prism,KLR,9
75908,Self-Assembler,KLR,9
75909,Sculpting Steel,KLR,9
75953,Abiding Grace,MH2,9
75955,Arcbound Mouser,MH2,9
75956,Arcbound Prototype,MH2,9
75957,Barbed Spike,MH2,9
75963,Disciple of the Sun,MH2,9
75965,Fairgrounds Patrol,MH2,9
75966,Glorious Enforcer,MH2,9
75980,Scour the Desert,MH2,9
75983,Skyblade's Boon,MH2,9
75985,Soul of Migration,MH2,9
75993,Etherium Spinner,MH2,9
75994,Filigree Attendant,MH2,9
75995,Floodhound,MH2,9
75996,Foul Watcher,MH2,9
75998,Ghost-Lit Drifter,MH2,9
76006,Parcel Myr,MH2,9
76008,Raving Visionary,MH2,9
76009,Recalibrate,MH2,9
76015,Scuttletide,MH2,9
76018,Specimen Collector,MH2,9
76019,Steelfin Whale,MH2,9
76032,Cabal Initiate,MH2,9
76033,Clattering Augur,MH2,9
76037,Discerning Taste,MH2,9
76041,Gilt-Blade Prowler,MH2,9
76045,Legion Vanguard,MH2,9
76049,Necromancer's Familiar,MH2,9
76054,Sinister Starfish,MH2,9
76058,Tourach's Canticle,MH2,9
76061,Vermin Gorger,MH2,9
76064,Young Necromancer,MH2,9
76065,Arcbound Slasher,MH2,9
76067,Arcbound Whelp,MH2,9
76074,Faithless Salvaging,MH2,9
76085,Gouged Zealot,MH2,9
76089,Lightning Spear,MH2,9
76095,Revolutionist,MH2,9
76097,Slag Strider,MH2,9
76098,Spreading Insurrection,MH2,9
76102,Viashino Lashclaw,MH2,9
76105,Bannerhide Krushok,MH2,9
76111,Deepwood Denizen,MH2,9
76112,Duskshell Crawler,MH2,9
76117,Funnel-Web Recluse,MH2,9
76124,Jewel-Eyed Cobra,MH2,9
76130,Smell Fear,MH2,9
76137,Urban Daggertooth,MH2,9
76146,Chrome Courier,MH2,9
76150,Drey Keeper,MH2,9
76178,Altar of the Goyf,MH2,9
76188,Myr Scrapling,MH2,9
76192,Sanctuary Raptor,MH2,9
76201,"Zabaz, the Glimmerwasp",MH2,9
76380,Ballista Charger,KLR,9
76392,Evolving Wilds,SLD,9
76393,Environmental Sciences,STX,9
76394,Expanded Anatomy,STX,9
76395,Introduction to Annihilation,STX,9
76396,Introduction to Prophecy,STX,9
76397,Mascot Exhibition,STX,9
76398,Wandering Archaic,STX,9
76400,Academic Probation,STX,9
76401,Ageless Guardian,STX,9
76402,Beaming Defiance,STX,9
76404,Combat Professor,STX,9
76405,Defend the Campus,STX,9
76408,Dueling Coach,STX,9
76409,Eager First-Year,STX,9
76411,Expel,STX,9
76414,"Mavinda, Students' Advocate",STX,9
76415,Pilgrim of the Ages,STX,9
76416,Pillardrop Rescuer,STX,9
76418,Reduce to Memory,STX,9
76419,Secret Rendezvous,STX,9
76420,Semester's End,STX,9
76421,Show of Confidence,STX,9
76422,Sparring Regimen,STX,9
76424,Stonebinder's Familiar,STX,9
76425,Stonerise Spirit,STX,9
76427,Study Break,STX,9
76428,Thunderous Orator,STX,9
76429,Arcane Subtraction,STX,9
76431,Burrog Befuddler,STX,9
76432,Bury in Books,STX,9
76433,Curate,STX,9
76436,Frost Trickster,STX,9
76438,Kelpie Guide,STX,9
76440,Mercurial Transformation,STX,9
76442,Pop Quiz,STX,9
76444,Resculpt,STX,9
76445,Serpentine Curve,STX,9
76446,Snow Day,STX,9
76447,Solve the Equation,STX,9
76448,Soothsayer Adept,STX,9
76449,Symmetry Sage,STX,9
76450,Teachings of the Archaics,STX,9
76453,Vortex Runner,STX,9
76454,Waterfall Aerialist,STX,9
76455,Wormhole Serpent,STX,9
76456,Arrogant Poet,STX,9
76458,Brackish Trudge,STX,9
76460,Confront the Past,STX,9
76461,Crushing Disappointment,STX,9
76462,Essence Infusion,STX,9
76467,Lash of Malice,STX,9
76468,Leech Fanatic,STX,9
76469,Mage Hunter,STX,9
76470,Mage Hunters' Onslaught,STX,9
76471,Necrotic Fumes,STX,9
76472,Novice Dissector,STX,9
76473,Oriq Loremage,STX,9
76477,Professor's Warning,STX,9
76478,Promising Duskmage,STX,9
76480,Specter of the Fens,STX,9
76482,Umbral Juke,STX,9
76483,Unwilling Ingredient,STX,9
76484,Academic Dispute,STX,9
76485,Ardent Dustspeaker,STX,9
76486,Blood Age General,STX,9
76491,Efreet Flamepainter,STX,9
76492,Enthusiastic Study,STX,9
76493,Explosive Welcome,STX,9
76495,First Day of Class,STX,9
76496,Fuming Effigy,STX,9
76499,Heated Debate,STX,9
76501,Illuminate History,STX,9
76502,Illustrious Historian,STX,9
76503,Mascot Interception,STX,9
76504,Pigment Storm,STX,9
76505,Pillardrop Warden,STX,9
76507,Start from Scratch,STX,9
76508,Storm-Kiln Artist,STX,9
76509,Sudden Breakthrough,STX,9
76511,Twinscroll Shaman,STX,9
76512,Accomplished Alchemist,STX,9
76513,Basic Conjuration,STX,9
76514,Bayou Groff,STX,9
76516,Bookwurm,STX,9
76517,Charge Through,STX,9
76518,Containment Breach,STX,9
76521,Ecological Appreciation,STX,9
76523,Exponential Growth,STX,9
76524,Field Trip,STX,9
76525,Fortifying Draught,STX,9
76527,Honor Troll,STX,9
76528,Karok Wrangler,STX,9
76529,Leyline Invocation,STX,9
76530,Mage Duel,STX,9
76531,Master Symmetrist,STX,9
76533,Professor of Zoomancy,STX,9
76534,Reckless Amplimancer,STX,9
76535,Scurrid Colony,STX,9
76536,Spined Karok,STX,9
76537,Springmane Cervin,STX,9
76538,Tangletrap,STX,9
76544,"Extus, Oriq Overlord",STX,9
76548,"Jadzi, Oracle of Arcavios",STX,9
76550,"Kianne, Dean of Substance",STX,9
76552,"Mila, Crafty Companion",STX,9
76562,"Shaile, Dean of Radiance",STX,9
76566,"Uvilda, Dean of Perfection",STX,9
76570,Aether Helix,STX,9
76572,Biomathematician,STX,9
76574,Blood Researcher,STX,9
76576,Body of Research,STX,9
76577,Closing Statement,STX,9
76579,Creative Outburst,STX,9
76580,Culling Ritual,STX,9
76581,Culmination of Studies,STX,9
76582,Daemogoth Titan,STX,9
76583,Daemogoth Woe-Eater,STX,9
76586,"Dina, Soul Steeper",STX,9
76587,Double Major,STX,9
76590,Elemental Masterpiece,STX,9
76591,Elemental Summoning,STX,9
76592,Eureka Moment,STX,9
76593,Exhilarating Elocution,STX,9
76595,Fractal Summoning,STX,9
76602,Infuse with Vitality,STX,9
76603,Inkling Summoning,STX,9
76604,"Kasmina, Enigma Sage",STX,9
76606,Lorehold Apprentice,STX,9
76608,Lorehold Excavation,STX,9
76609,Lorehold Pledgemage,STX,9
76610,Maelstrom Muse,STX,9
76612,Make Your Mark,STX,9
76614,Moldering Karok,STX,9
76616,Needlethorn Drake,STX,9
76617,Oggyar Battle-Seer,STX,9
76618,Owlin Shieldmage,STX,9
76619,Pest Summoning,STX,9
76620,Practical Research,STX,9
76621,Prismari Apprentice,STX,9
76624,Quandrix Apprentice,STX,9
76626,Quandrix Cultivator,STX,9
76627,Quandrix Pledgemage,STX,9
76631,Relic Sloth,STX,9
76632,Returned Pastcaller,STX,9
76634,Rise of Extus,STX,9
76636,Rushed Rebirth,STX,9
76637,Shadewing Laureate,STX,9
76638,Shadrix Silverquill,STX,9
76639,Silverquill Apprentice,STX,9
76641,Silverquill Pledgemage,STX,9
76643,Spectacle Mage,STX,9
76644,Spirit Summoning,STX,9
76645,Spiteful Squad,STX,9
76646,Square Up,STX,9
76647,Stonebound Mentor,STX,9
76648,Tanazir Quandrix,STX,9
76649,Teach by Example,STX,9
76657,Witherbloom Pledgemage,STX,9
76658,"Zimone, Quandrix Prodigy",STX,9
76659,Biblioplex Assistant,STX,9
76660,Campus Guide,STX,9
76662,Cogwork Archivist,STX,9
76663,Excavated Wall,STX,9
76664,Letter of Acceptance,STX,9
76665,Reflective Golem,STX,9
76667,Strixhaven Stadium,STX,9
76668,Team Pennant,STX,9
76669,Zephyr Boots,STX,9
76670,Access Tunnel,STX,9
76930,Thraben Watcher,MH2,9
76931,Timeless Dragon,MH2,9
76933,Aeromoeba,MH2,9
76949,So Shiny,MH2,9
76951,Svyelun of Sea and Sky,MH2,9
76953,Bone Shards,MH2,9
77012,Glimmer Bairn,MH2,9
77042,Monoskelion,MH2,9
77043,Ornithopter of Paradise,MH2,9
77106,+2 Mace,AFR,9
77107,Arborea Pegasus,AFR,9
77108,Blink Dog,AFR,9
77109,The Book of Exalted Deeds,AFR,9
77110,Celestial Unicorn,AFR,9
77111,Cleric Class,AFR,9
77112,Cloister Gargoyle,AFR,9
77115,Delver's Torch,AFR,9
77116,Devoted Paladin,AFR,9
77117,Divine Smite,AFR,9
77119,Dwarfhold Champion,AFR,9
77120,Flumph,AFR,9
77121,Gloom Stalker,AFR,9
77122,Grand Master of Flowers,AFR,9
77124,Half-Elf Monk,AFR,9
77127,Keen-Eared Sentry,AFR,9
77129,Minimus Containment,AFR,9
77131,Moon-Blessed Cleric,AFR,9
77132,"Nadaar, Selfless Paladin",AFR,9
77135,Paladin's Shield,AFR,9
77136,Planar Ally,AFR,9
77137,Plate Armor,AFR,9
77140,Priest of Ancient Lore,AFR,9
77141,Rally Maneuver,AFR,9
77142,Ranger's Hawk,AFR,9
77143,Steadfast Paladin,AFR,9
77146,White Dragon,AFR,9
77147,You Hear Something on Watch,AFR,9
77148,You're Ambushed on the Road,AFR,9
77149,Aberrant Mind Sorcerer,AFR,9
77150,Air-Cult Elemental,AFR,9
77151,Arcane Investigator,AFR,9
77152,Bar the Gate,AFR,9
77154,Blue Dragon,AFR,9
77155,Charmed Sleep,AFR,9
77156,Clever Conjurer,AFR,9
77157,Contact Other Plane,AFR,9
77159,Displacer Beast,AFR,9
77160,Djinni Windseer,AFR,9
77162,Eccentric Apprentice,AFR,9
77163,Feywild Trickster,AFR,9
77166,Guild Thief,AFR,9
77167,"Iymrith, Desert Doom",AFR,9
77169,Mordenkainen,AFR,9
77170,Mordenkainen's Polymorph,AFR,9
77171,Pixie Guide,AFR,9
77172,Power of Persuasion,AFR,9
77174,Rimeshield Frost Giant,AFR,9
77175,Scion of Stygia,AFR,9
77176,Secret Door,AFR,9
77177,Shocking Grasp,AFR,9
77178,Shortcut Seeker,AFR,9
77180,Soulknife Spy,AFR,9
77181,Split the Party,AFR,9
77182,Sudden Insight,AFR,9
77184,Trickster's Talisman,AFR,9
77185,True Polymorph,AFR,9
77186,Wizard Class,AFR,9
77187,Wizard's Spellbook,AFR,9
77188,You Come to a River,AFR,9
77189,You Find the Villains' Lair,AFR,9
77192,Acererak the Archlich,AFR,9
77193,Asmodeus the Archfiend,AFR,9
77194,Baleful Beholder,AFR,9
77195,Black Dragon,AFR,9
77196,The Book of Vile Darkness,AFR,9
77198,Clattering Skeletons,AFR,9
77200,Death-Priest of Myrkul,AFR,9
77201,Demogorgon's Clutches,AFR,9
77202,Devour Intellect,AFR,9
77203,Drider,AFR,9
77205,"Ebondeath, Dracolich",AFR,9
77206,Eyes of the Beholder,AFR,9
77207,Fates' Reversal,AFR,9
77208,Feign Death,AFR,9
77211,Grim Bounty,AFR,9
77212,Grim Wanderer,AFR,9
77213,Herald of Hadar,AFR,9
77214,Hired Hexblade,AFR,9
77215,Hoard Robber,AFR,9
77216,Lightfoot Rogue,AFR,9
77218,Manticore,AFR,9
77221,Ray of Enfeeblement,AFR,9
77222,Reaper's Talisman,AFR,9
77223,Sepulcher Ghoul,AFR,9
77226,Sphere of Annihilation,AFR,9
77227,Thieves' Tools,AFR,9
77228,Vampire Spawn,AFR,9
77233,Yuan-Ti Fang-Blade,AFR,9
77234,Zombie Ogre,AFR,9
77235,Armory Veteran,AFR,9
77236,Barbarian Class,AFR,9
77238,Boots of Speed,AFR,9
77239,Brazen Dwarf,AFR,9
77241,Chaos Channeler,AFR,9
77242,Critical Hit,AFR,9
77243,"Delina, Wild Mage",AFR,9
77245,Dueling Rapier,AFR,9
77246,Earth-Cult Elemental,AFR,9
77247,Farideh's Fireball,AFR,9
77250,Goblin Morningstar,AFR,9
77253,Hobgoblin Captain,AFR,9
77254,Hulking Bugbear,AFR,9
77255,Improvised Weaponry,AFR,9
77257,Jaded Sell-Sword,AFR,9
77258,Kick in the Door,AFR,9
77260,Meteor Swarm,AFR,9
77261,Minion of the Mighty,AFR,9
77262,Orb of Dragonkind,AFR,9
77263,Plundering Barbarian,AFR,9
77264,Price of Loyalty,AFR,9
77265,Red Dragon,AFR,9
77266,Rust Monster,AFR,9
77267,Swarming Goblins,AFR,9
77268,Tiger-Tribe Hunter,AFR,9
77270,Valor Singer,AFR,9
77271,Wish,AFR,9
77272,Xorn,AFR,9
77273,You Come to the Gnoll Camp,AFR,9
77274,You Find Some Prisoners,AFR,9
77276,"Zalto, Fire Giant Duke",AFR,9
77277,"Zariel, Archduke of Avernus",AFR,9
77278,Bulette,AFR,9
77280,Choose Your Weapon,AFR,9
77282,Circle of the Moon Druid,AFR,9
77283,Compelled Duel,AFR,9
77284,Dire Wolf Prowler,AFR,9
77285,Druid Class,AFR,9
77286,Ellywick Tumblestrum,AFR,9
77287,Elturgard Ranger,AFR,9
77288,Find the Path,AFR,9
77290,Gnoll Hunter,AFR,9
77291,Green Dragon,AFR,9
77292,Hill Giant Herdgorger,AFR,9
77293,Hunter's Mark,AFR,9
77294,Inspiring Bard,AFR,9
77295,Instrument of the Bards,AFR,9
77296,Intrepid Outlander,AFR,9
77297,Loathsome Troll,AFR,9
77299,Lurking Roper,AFR,9
77300,Neverwinter Dryad,AFR,9
77301,Ochre Jelly,AFR,9
77302,Old Gnawbone,AFR,9
77303,Owlbear,AFR,9
77306,Purple Worm,AFR,9
77308,Ranger's Longbow,AFR,9
77309,Scaled Herbalist,AFR,9
77310,Spoils of the Hunt,AFR,9
77311,Sylvan Shepherd,AFR,9
77312,The Tarrasque,AFR,9
77313,Underdark Basilisk,AFR,9
77314,"Varis, Silverymoon Ranger",AFR,9
77315,Wandering Troubadour,AFR,9
77317,Wild Shape,AFR,9
77318,You Find a Cursed Idol,AFR,9
77319,You Happen On a Glade,AFR,9
77320,You Meet in a Tavern,AFR,9
77325,Drizzt Do'Urden,AFR,9
77327,Fighter Class,AFR,9
77330,"Kalain, Reclusive Painter",AFR,9
77334,"Orcus, Prince of Undeath",AFR,9
77335,Rogue Class,AFR,9
77338,Sorcerer Class,AFR,9
77340,Tiamat,AFR,9
77341,"Trelasarra, Moon Dancer",AFR,9
77343,"Volo, Guide to Monsters",AFR,9
77344,"Xanathar, Guild Kingpin",AFR,9
